"key_ID","notification_ID","notification_by_ID","notification_by","notification_by_code","start_date","start_year","end_date","end_year","comment_ID","comment_by_ID","comment_by","comment_by_code"
9125,"TRIS:2015:0320:AT:N",13,"Austria","AT",2015-06-23,2015,2015-09-24,2015,"TRIS:2015:0320:AT:C:EC",34,"Commission","EC"
9126,"TRIS:2015:0320:AT:N",13,"Austria","AT",2015-06-23,2015,2015-09-24,2015,"TRIS:2015:0320:AT:C:EE",18,"Estonia","EE"
9127,"TRIS:2015:0320:AT:N",13,"Austria","AT",2015-06-23,2015,2015-09-24,2015,"TRIS:2015:0320:AT:C:PL",23,"Poland","PL"
9128,"TRIS:2015:0320:AT:N",13,"Austria","AT",2015-06-23,2015,2015-09-24,2015,"TRIS:2015:0320:AT:C:SK",24,"Slovakia","SK"
9129,"TRIS:2015:0321:CZ:N",17,"Czech Republic","CZ",2015-06-23,2015,2015-09-24,2015,"TRIS:2015:0321:CZ:C:RO",27,"Romania","RO"
9130,"TRIS:2015:0323:SK:N",24,"Slovakia","SK",2015-06-24,2015,2015-09-25,2015,"TRIS:2015:0323:SK:C:AT",13,"Austria","AT"
9131,"TRIS:2015:0323:SK:N",24,"Slovakia","SK",2015-06-24,2015,2015-09-25,2015,"TRIS:2015:0323:SK:C:PL",23,"Poland","PL"
9132,"TRIS:2015:0326:NL:N",6,"Netherlands","NL",2015-06-25,2015,2015-09-28,2015,"TRIS:2015:0326:NL:C:EC",34,"Commission","EC"
9133,"TRIS:2015:0327:SE:N",15,"Sweden","SE",2015-06-25,2015,2015-09-28,2015,"TRIS:2015:0327:SE:C:DE",3,"Germany","DE"
9134,"TRIS:2015:0327:SE:N",15,"Sweden","SE",2015-06-25,2015,2015-09-28,2015,"TRIS:2015:0327:SE:C:EC",34,"Commission","EC"
9135,"TRIS:2015:0330:UK:N",9,"United Kingdom","UK",2015-06-25,2015,2015-09-28,2015,"TRIS:2015:0330:UK:C:DE",3,"Germany","DE"
9136,"TRIS:2015:0333:DE:N",3,"Germany","DE",2015-06-26,2015,2015-10-27,2015,"TRIS:2015:0333:DE:C:SE",15,"Sweden","SE"
9137,"TRIS:2015:0340:FR:N",2,"France","FR",2015-07-02,2015,2015-10-05,2015,"TRIS:2015:0340:FR:C:IT",4,"Italy","IT"
9138,"TRIS:2015:0353:DE:N",3,"Germany","DE",2015-07-06,2015,2015-10-07,2015,"TRIS:2015:0353:DE:C:EC",34,"Commission","EC"
9139,"TRIS:2015:0366:SE:N",15,"Sweden","SE",2015-07-10,2015,2015-10-12,2015,"TRIS:2015:0366:SE:C:EC",34,"Commission","EC"
9140,"TRIS:2015:0371:FR:N",2,"France","FR",2015-07-10,2015,2016-01-11,2016,"TRIS:2015:0371:FR:C:AT",13,"Austria","AT"
9141,"TRIS:2015:0371:FR:N",2,"France","FR",2015-07-10,2015,2016-01-11,2016,"TRIS:2015:0371:FR:C:FI",14,"Finland","FI"
9142,"TRIS:2015:0384:NL:N",6,"Netherlands","NL",2015-07-15,2015,2016-01-18,2016,"TRIS:2015:0384:NL:C:EC",34,"Commission","EC"
9143,"TRIS:2015:0385:SK:N",24,"Slovakia","SK",2015-07-16,2015,2015-10-19,2015,"TRIS:2015:0385:SK:C:BG",26,"Bulgaria","BG"
9144,"TRIS:2015:0385:SK:N",24,"Slovakia","SK",2015-07-16,2015,2015-10-19,2015,"TRIS:2015:0385:SK:C:EC",34,"Commission","EC"
9145,"TRIS:2015:0392:HR:N",28,"Croatia","HR",2015-07-20,2015,2015-10-21,2015,"TRIS:2015:0392:HR:C:DE",3,"Germany","DE"
9146,"TRIS:2015:0399:DE:N",3,"Germany","DE",2015-07-21,2015,2015-08-06,2015,"TRIS:2015:0399:DE:C:HU",19,"Hungary","HU"
9147,"TRIS:2015:0400:LT:N",21,"Lithuania","LT",2015-07-21,2015,2016-01-22,2016,"TRIS:2015:0400:LT:C:EC",34,"Commission","EC"
9148,"TRIS:2015:0402:SK:N",24,"Slovakia","SK",2015-07-22,2015,2015-10-23,2015,"TRIS:2015:0402:SK:C:EC",34,"Commission","EC"
9149,"TRIS:2015:0403:EL:N",10,"Greece","EL",2015-07-22,2015,2015-10-23,2015,"TRIS:2015:0403:EL:C:EC",34,"Commission","EC"
9150,"TRIS:2015:0403:EL:N",10,"Greece","EL",2015-07-22,2015,2015-10-23,2015,"TRIS:2015:0403:EL:C:FR",2,"France","FR"
9151,"TRIS:2015:0404:EL:N",10,"Greece","EL",2015-07-22,2015,2015-10-23,2015,"TRIS:2015:0404:EL:C:EC",34,"Commission","EC"
9152,"TRIS:2015:0407:LT:N",21,"Lithuania","LT",2015-07-22,2015,2015-10-23,2015,"TRIS:2015:0407:LT:C:ES",12,"Spain","ES"
9153,"TRIS:2015:0407:LT:N",21,"Lithuania","LT",2015-07-22,2015,2015-10-23,2015,"TRIS:2015:0407:LT:C:IE",8,"Ireland","IE"
9154,"TRIS:2015:0407:LT:N",21,"Lithuania","LT",2015-07-22,2015,2015-10-23,2015,"TRIS:2015:0407:LT:C:IT",4,"Italy","IT"
9155,"TRIS:2015:0407:LT:N",21,"Lithuania","LT",2015-07-22,2015,2015-10-23,2015,"TRIS:2015:0407:LT:C:SK",24,"Slovakia","SK"
9156,"TRIS:2015:0412:CZ:N",17,"Czech Republic","CZ",2015-07-28,2015,2015-10-29,2015,"TRIS:2015:0412:CZ:C:EC",34,"Commission","EC"
9157,"TRIS:2015:0417:AT:N",13,"Austria","AT",2015-07-30,2015,2015-11-03,2015,"TRIS:2015:0417:AT:C:EC",34,"Commission","EC"
9158,"TRIS:2015:0418:AT:N",13,"Austria","AT",2015-07-30,2015,2015-11-03,2015,"TRIS:2015:0418:AT:C:EC",34,"Commission","EC"
9159,"TRIS:2015:0423:IT:N",4,"Italy","IT",2015-07-31,2015,2016-02-01,2016,"TRIS:2015:0423:IT:C:EC",34,"Commission","EC"
9160,"TRIS:2015:0424:CZ:N",17,"Czech Republic","CZ",2015-08-03,2015,2016-02-04,2016,"TRIS:2015:0424:CZ:C:AT",13,"Austria","AT"
9161,"TRIS:2015:0424:CZ:N",17,"Czech Republic","CZ",2015-08-03,2015,2016-02-04,2016,"TRIS:2015:0424:CZ:C:EC",34,"Commission","EC"
9162,"TRIS:2015:0427:UK:N",9,"United Kingdom","UK",2015-08-03,2015,2015-11-04,2015,"TRIS:2015:0427:UK:C:AT",13,"Austria","AT"
9163,"TRIS:2015:0427:UK:N",9,"United Kingdom","UK",2015-08-03,2015,2015-11-04,2015,"TRIS:2015:0427:UK:C:IT",4,"Italy","IT"
9164,"TRIS:2015:9015:LI:N",30,"Liechtenstein","LI",2015-08-03,2015,2015-11-04,2015,"TRIS:2015:9015:LI:C:EC",34,"Commission","EC"
9165,"TRIS:2015:0432:HU:N",19,"Hungary","HU",2015-08-04,2015,2015-11-05,2015,"TRIS:2015:0432:HU:C:DE",3,"Germany","DE"
9166,"TRIS:2015:0436:NL:N",6,"Netherlands","NL",2015-08-04,2015,2015-11-05,2015,"TRIS:2015:0436:NL:C:FR",2,"France","FR"
9167,"TRIS:2015:0438:CZ:N",17,"Czech Republic","CZ",2015-08-04,2015,2015-11-05,2015,"TRIS:2015:0438:CZ:C:EC",34,"Commission","EC"
9168,"TRIS:2015:0440:SK:N",24,"Slovakia","SK",2015-08-05,2015,2015-11-06,2015,"TRIS:2015:0440:SK:C:EC",34,"Commission","EC"
9169,"TRIS:2015:0442:PT:N",11,"Portugal","PT",2015-08-05,2015,2015-11-06,2015,"TRIS:2015:0442:PT:C:EC",34,"Commission","EC"
9170,"TRIS:2015:0443:PT:N",11,"Portugal","PT",2015-08-05,2015,2015-11-06,2015,"TRIS:2015:0443:PT:C:EC",34,"Commission","EC"
9171,"TRIS:2015:0444:FR:N",2,"France","FR",2015-08-05,2015,2015-11-06,2015,"TRIS:2015:0444:FR:C:EC",34,"Commission","EC"
9172,"TRIS:2015:0445:PT:N",11,"Portugal","PT",2015-08-05,2015,2015-11-06,2015,"TRIS:2015:0445:PT:C:EC",34,"Commission","EC"
9173,"TRIS:2015:0447:FR:N",2,"France","FR",2015-08-05,2015,2015-11-06,2015,"TRIS:2015:0447:FR:C:EC",34,"Commission","EC"
9174,"TRIS:2015:0456:PT:N",11,"Portugal","PT",2015-08-05,2015,2015-11-06,2015,"TRIS:2015:0456:PT:C:EC",34,"Commission","EC"
9175,"TRIS:2015:0459:PT:N",11,"Portugal","PT",2015-08-05,2015,2015-12-07,2015,"TRIS:2015:0459:PT:C:EC",34,"Commission","EC"
9176,"TRIS:2015:0461:FR:N",2,"France","FR",2015-08-06,2015,2016-02-08,2016,"TRIS:2015:0461:FR:C:IT",4,"Italy","IT"
9177,"TRIS:2015:0463:IT:N",4,"Italy","IT",2015-08-06,2015,2015-11-09,2015,"TRIS:2015:0463:IT:C:ES",12,"Spain","ES"
9178,"TRIS:2015:0465:LT:N",21,"Lithuania","LT",2015-08-06,2015,2016-02-08,2016,"TRIS:2015:0465:LT:C:IT",4,"Italy","IT"
9179,"TRIS:2015:0465:LT:N",21,"Lithuania","LT",2015-08-06,2015,2016-02-08,2016,"TRIS:2015:0465:LT:C:SE",15,"Sweden","SE"
9180,"TRIS:2015:0469:CZ:N",17,"Czech Republic","CZ",2015-08-07,2015,2016-02-08,2016,"TRIS:2015:0469:CZ:C:EC",34,"Commission","EC"
9181,"TRIS:2015:0469:CZ:N",17,"Czech Republic","CZ",2015-08-07,2015,2016-02-08,2016,"TRIS:2015:0469:CZ:C:FR",2,"France","FR"
9182,"TRIS:2015:0469:CZ:N",17,"Czech Republic","CZ",2015-08-07,2015,2016-02-08,2016,"TRIS:2015:0469:CZ:C:SK",24,"Slovakia","SK"
9183,"TRIS:2015:0470:HU:N",19,"Hungary","HU",2015-08-07,2015,2015-12-08,2015,"TRIS:2015:0470:HU:C:EC",34,"Commission","EC"
9184,"TRIS:2015:0473:CZ:N",17,"Czech Republic","CZ",2015-08-10,2015,2015-11-11,2015,"TRIS:2015:0473:CZ:C:EC",34,"Commission","EC"
9185,"TRIS:2015:0477:SI:N",25,"Slovenia","SI",2015-08-12,2015,2015-11-13,2015,"TRIS:2015:0477:SI:C:EC",34,"Commission","EC"
9186,"TRIS:2015:0482:EL:N",10,"Greece","EL",2015-08-14,2015,2016-02-15,2016,"TRIS:2015:0482:EL:C:EC",34,"Commission","EC"
9187,"TRIS:2015:0486:EL:N",10,"Greece","EL",2015-08-18,2015,2016-02-19,2016,"TRIS:2015:0486:EL:C:EC",34,"Commission","EC"
9188,"TRIS:2015:0487:LT:N",21,"Lithuania","LT",2015-08-18,2015,2015-11-19,2015,"TRIS:2015:0487:LT:C:SK",24,"Slovakia","SK"
9189,"TRIS:2015:0490:FI:N",14,"Finland","FI",2015-08-20,2015,2016-02-22,2016,"TRIS:2015:0490:FI:C:EC",34,"Commission","EC"
9190,"TRIS:2015:0492:AT:N",13,"Austria","AT",2015-08-21,2015,2015-11-23,2015,"TRIS:2015:0492:AT:C:EC",34,"Commission","EC"
9191,"TRIS:2015:0493:AT:N",13,"Austria","AT",2015-08-21,2015,2015-11-23,2015,"TRIS:2015:0493:AT:C:EC",34,"Commission","EC"
9192,"TRIS:2015:0498:FR:N",2,"France","FR",2015-08-24,2015,2015-11-25,2015,"TRIS:2015:0498:FR:C:EC",34,"Commission","EC"
9193,"TRIS:2015:0499:PL:N",23,"Poland","PL",2015-08-24,2015,2015-11-25,2015,"TRIS:2015:0499:PL:C:EC",34,"Commission","EC"
9194,"TRIS:2015:0500:RO:N",27,"Romania","RO",2015-08-25,2015,2015-12-28,2015,"TRIS:2015:0500:RO:C:EC",34,"Commission","EC"
9195,"TRIS:2015:0501:RO:N",27,"Romania","RO",2015-08-25,2015,2015-11-26,2015,"TRIS:2015:0501:RO:C:EC",34,"Commission","EC"
9196,"TRIS:2015:0502:HU:N",19,"Hungary","HU",2015-08-27,2015,2015-11-30,2015,"TRIS:2015:0502:HU:C:EC",34,"Commission","EC"
9197,"TRIS:2015:0510:LV:N",20,"Latvia","LV",2015-09-02,2015,2016-03-03,2016,"TRIS:2015:0510:LV:C:EC",34,"Commission","EC"
9198,"TRIS:2015:0510:LV:N",20,"Latvia","LV",2015-09-02,2015,2016-03-03,2016,"TRIS:2015:0510:LV:C:EE",18,"Estonia","EE"
9199,"TRIS:2015:0515:AT:N",13,"Austria","AT",2015-09-04,2015,2015-12-07,2015,"TRIS:2015:0515:AT:C:EC",34,"Commission","EC"
9200,"TRIS:2015:0525:NL:N",6,"Netherlands","NL",2015-09-17,2015,2015-12-18,2015,"TRIS:2015:0525:NL:C:AT",13,"Austria","AT"
9201,"TRIS:2015:0526:BE:N",1,"Belgium","BE",2015-09-17,2015,2016-03-18,2016,"TRIS:2015:0526:BE:C:EC",34,"Commission","EC"
9202,"TRIS:2015:0527:FI:N",14,"Finland","FI",2015-09-18,2015,2015-12-21,2015,"TRIS:2015:0527:FI:C:EC",34,"Commission","EC"
9203,"TRIS:2015:0527:FI:N",14,"Finland","FI",2015-09-18,2015,2015-12-21,2015,"TRIS:2015:0527:FI:C:ES",12,"Spain","ES"
9204,"TRIS:2015:0529:HU:N",19,"Hungary","HU",2015-09-21,2015,2016-03-22,2016,"TRIS:2015:0529:HU:C:EC",34,"Commission","EC"
9205,"TRIS:2015:0533:AT:N",13,"Austria","AT",2015-09-23,2015,2015-12-28,2015,"TRIS:2015:0533:AT:C:EC",34,"Commission","EC"
9206,"TRIS:2015:0550:PL:N",23,"Poland","PL",2015-09-28,2015,2015-12-29,2015,"TRIS:2015:0550:PL:C:EC",34,"Commission","EC"
9207,"TRIS:2015:9504:CH:N",32,"Switzerland","CH",2015-10-05,2015,2016-01-06,2016,"TRIS:2015:9504:CH:C:EC",34,"Commission","EC"
9208,"TRIS:2015:0563:UK:N",9,"United Kingdom","UK",2015-10-07,2015,2016-01-08,2016,"TRIS:2015:0563:UK:C:DE",3,"Germany","DE"
9209,"TRIS:2015:0564:UK:N",9,"United Kingdom","UK",2015-10-07,2015,2016-01-08,2016,"TRIS:2015:0564:UK:C:EC",34,"Commission","EC"
9210,"TRIS:2015:0567:LT:N",21,"Lithuania","LT",2015-10-12,2015,2016-04-13,2016,"TRIS:2015:0567:LT:C:CZ",17,"Czech Republic","CZ"
9211,"TRIS:2015:9506:CH:N",32,"Switzerland","CH",2015-10-12,2015,2016-01-13,2016,"TRIS:2015:9506:CH:C:EC",34,"Commission","EC"
9212,"TRIS:2015:9507:CH:N",32,"Switzerland","CH",2015-10-12,2015,2016-01-13,2016,"TRIS:2015:9507:CH:C:EC",34,"Commission","EC"
9213,"TRIS:2015:0571:SI:N",25,"Slovenia","SI",2015-10-14,2015,2016-01-15,2016,"TRIS:2015:0571:SI:C:DE",3,"Germany","DE"
9214,"TRIS:2015:0572:FI:N",14,"Finland","FI",2015-10-14,2015,2016-01-15,2016,"TRIS:2015:0572:FI:C:EC",34,"Commission","EC"
9215,"TRIS:2015:0574:CY:N",16,"Cyprus","CY",2015-10-16,2015,2016-01-18,2016,"TRIS:2015:0574:CY:C:EC",34,"Commission","EC"
9216,"TRIS:2015:0583:FI:N",14,"Finland","FI",2015-10-26,2015,2016-01-27,2016,"TRIS:2015:0583:FI:C:EC",34,"Commission","EC"
9217,"TRIS:2015:0583:FI:N",14,"Finland","FI",2015-10-26,2015,2016-01-27,2016,"TRIS:2015:0583:FI:C:SK",24,"Slovakia","SK"
9218,"TRIS:2015:9020:NO:N",31,"Norway","NO",2015-10-26,2015,2016-01-27,2016,"TRIS:2015:9020:NO:C:EC",34,"Commission","EC"
9219,"TRIS:2015:0598:SE:N",15,"Sweden","SE",2015-10-28,2015,2016-01-29,2016,"TRIS:2015:0598:SE:C:EC",34,"Commission","EC"
9220,"TRIS:2015:0599:PL:N",23,"Poland","PL",2015-10-29,2015,2016-05-02,2016,"TRIS:2015:0599:PL:C:EC",34,"Commission","EC"
9221,"TRIS:2015:0601:FI:N",14,"Finland","FI",2015-10-30,2015,2016-05-02,2016,"TRIS:2015:0601:FI:C:EC",34,"Commission","EC"
9222,"TRIS:2015:0602:AT:N",13,"Austria","AT",2015-11-02,2015,2016-02-03,2016,"TRIS:2015:0602:AT:C:EC",34,"Commission","EC"
9223,"TRIS:2015:0603:CZ:N",17,"Czech Republic","CZ",2015-11-02,2015,2016-02-03,2016,"TRIS:2015:0603:CZ:C:EC",34,"Commission","EC"
9224,"TRIS:2015:0611:FR:N",2,"France","FR",2015-11-05,2015,2016-05-10,2016,"TRIS:2015:0611:FR:C:IT",4,"Italy","IT"
9225,"TRIS:2015:0611:FR:N",2,"France","FR",2015-11-05,2015,2016-05-10,2016,"TRIS:2015:0611:FR:C:SE",15,"Sweden","SE"
9226,"TRIS:2015:0611:FR:N",2,"France","FR",2015-11-05,2015,2016-05-10,2016,"TRIS:2015:0611:FR:C:UK",9,"United Kingdom","UK"
9227,"TRIS:2015:0612:FR:N",2,"France","FR",2015-11-05,2015,2016-02-08,2016,"TRIS:2015:0612:FR:C:SE",15,"Sweden","SE"
9228,"TRIS:2015:0615:CZ:N",17,"Czech Republic","CZ",2015-11-06,2015,2016-02-08,2016,"TRIS:2015:0615:CZ:C:EC",34,"Commission","EC"
9229,"TRIS:2015:0616:LV:N",20,"Latvia","LV",2015-11-06,2015,2016-02-08,2016,"TRIS:2015:0616:LV:C:EC",34,"Commission","EC"
9230,"TRIS:2015:0619:CZ:N",17,"Czech Republic","CZ",2015-11-10,2015,2016-02-11,2016,"TRIS:2015:0619:CZ:C:HU",19,"Hungary","HU"
9231,"TRIS:2015:0625:FR:N",2,"France","FR",2015-11-10,2015,2016-02-11,2016,"TRIS:2015:0625:FR:C:EC",34,"Commission","EC"
9232,"TRIS:2015:0626:FR:N",2,"France","FR",2015-11-10,2015,2016-03-14,2016,"TRIS:2015:0626:FR:C:SE",15,"Sweden","SE"
9233,"TRIS:2015:0628:AT:N",13,"Austria","AT",2015-11-12,2015,2016-02-15,2016,"TRIS:2015:0628:AT:C:EC",34,"Commission","EC"
9234,"TRIS:2015:0635:IT:N",4,"Italy","IT",2015-11-16,2015,2016-02-17,2016,"TRIS:2015:0635:IT:C:DE",3,"Germany","DE"
9235,"TRIS:2015:0637:HR:N",28,"Croatia","HR",2015-11-16,2015,2016-02-17,2016,"TRIS:2015:0637:HR:C:CZ",17,"Czech Republic","CZ"
9236,"TRIS:2015:0637:HR:N",28,"Croatia","HR",2015-11-16,2015,2016-02-17,2016,"TRIS:2015:0637:HR:C:EC",34,"Commission","EC"
9237,"TRIS:2015:0639:AT:N",13,"Austria","AT",2015-11-17,2015,2016-02-18,2016,"TRIS:2015:0639:AT:C:EC",34,"Commission","EC"
9238,"TRIS:2015:0642:NL:N",6,"Netherlands","NL",2015-11-18,2015,2016-02-19,2016,"TRIS:2015:0642:NL:C:EC",34,"Commission","EC"
9239,"TRIS:2015:0642:NL:N",6,"Netherlands","NL",2015-11-18,2015,2016-02-19,2016,"TRIS:2015:0642:NL:C:FR",2,"France","FR"
9240,"TRIS:2015:0644:EL:N",10,"Greece","EL",2015-11-18,2015,2016-05-19,2016,"TRIS:2015:0644:EL:C:IT",4,"Italy","IT"
9241,"TRIS:2015:0646:DK:N",7,"Denmark","DK",2015-11-19,2015,2016-02-22,2016,"TRIS:2015:0646:DK:C:EC",34,"Commission","EC"
9242,"TRIS:2015:0646:DK:N",7,"Denmark","DK",2015-11-19,2015,2016-02-22,2016,"TRIS:2015:0646:DK:C:FR",2,"France","FR"
9243,"TRIS:2015:0648:ES:N",12,"Spain","ES",2015-11-20,2015,2016-05-23,2016,"TRIS:2015:0648:ES:C:BG",26,"Bulgaria","BG"
9244,"TRIS:2015:9510:CH:N",32,"Switzerland","CH",2015-11-20,2015,2016-02-22,2016,"TRIS:2015:9510:CH:C:EC",34,"Commission","EC"
9245,"TRIS:2015:0653:CZ:N",17,"Czech Republic","CZ",2015-11-23,2015,2016-05-24,2016,"TRIS:2015:0653:CZ:C:EC",34,"Commission","EC"
9246,"TRIS:2015:0654:BG:N",26,"Bulgaria","BG",2015-11-25,2015,2015-12-24,2015,"TRIS:2015:0654:BG:C:EC",34,"Commission","EC"
9247,"TRIS:2015:0662:SK:N",24,"Slovakia","SK",2015-12-02,2015,2016-03-03,2016,"TRIS:2015:0662:SK:C:DE",3,"Germany","DE"
9248,"TRIS:2015:0662:SK:N",24,"Slovakia","SK",2015-12-02,2015,2016-03-03,2016,"TRIS:2015:0662:SK:C:EC",34,"Commission","EC"
9249,"TRIS:2015:0663:SK:N",24,"Slovakia","SK",2015-12-02,2015,2016-03-03,2016,"TRIS:2015:0663:SK:C:DE",3,"Germany","DE"
9250,"TRIS:2015:0663:SK:N",24,"Slovakia","SK",2015-12-02,2015,2016-03-03,2016,"TRIS:2015:0663:SK:C:EC",34,"Commission","EC"
9251,"TRIS:2015:0664:SK:N",24,"Slovakia","SK",2015-12-02,2015,2016-03-03,2016,"TRIS:2015:0664:SK:C:DE",3,"Germany","DE"
9252,"TRIS:2015:0664:SK:N",24,"Slovakia","SK",2015-12-02,2015,2016-03-03,2016,"TRIS:2015:0664:SK:C:EC",34,"Commission","EC"
9253,"TRIS:2015:0665:SK:N",24,"Slovakia","SK",2015-12-02,2015,2016-03-03,2016,"TRIS:2015:0665:SK:C:DE",3,"Germany","DE"
9254,"TRIS:2015:0667:SK:N",24,"Slovakia","SK",2015-12-02,2015,2016-03-03,2016,"TRIS:2015:0667:SK:C:DE",3,"Germany","DE"
9255,"TRIS:2015:0669:SK:N",24,"Slovakia","SK",2015-12-02,2015,2016-03-03,2016,"TRIS:2015:0669:SK:C:EC",34,"Commission","EC"
9256,"TRIS:2015:0671:UK:N",9,"United Kingdom","UK",2015-12-02,2015,2016-03-03,2016,"TRIS:2015:0671:UK:C:EC",34,"Commission","EC"
9257,"TRIS:2015:0673:MT:N",22,"Malta","MT",2015-12-02,2015,2016-03-03,2016,"TRIS:2015:0673:MT:C:EC",34,"Commission","EC"
9258,"TRIS:2015:0675:HU:N",19,"Hungary","HU",2015-12-03,2015,2016-06-06,2016,"TRIS:2015:0675:HU:C:EC",34,"Commission","EC"
9259,"TRIS:2015:0675:HU:N",19,"Hungary","HU",2015-12-03,2015,2016-06-06,2016,"TRIS:2015:0675:HU:C:ES",12,"Spain","ES"
9260,"TRIS:2015:0677:SE:N",15,"Sweden","SE",2015-12-04,2015,2016-03-07,2016,"TRIS:2015:0677:SE:C:AT",13,"Austria","AT"
9261,"TRIS:2015:0677:SE:N",15,"Sweden","SE",2015-12-04,2015,2016-03-07,2016,"TRIS:2015:0677:SE:C:DE",3,"Germany","DE"
9262,"TRIS:2015:0677:SE:N",15,"Sweden","SE",2015-12-04,2015,2016-03-07,2016,"TRIS:2015:0677:SE:C:EC",34,"Commission","EC"
9263,"TRIS:2015:0678:CZ:N",17,"Czech Republic","CZ",2015-12-04,2015,2016-03-07,2016,"TRIS:2015:0678:CZ:C:SK",24,"Slovakia","SK"
9264,"TRIS:2015:0683:NL:N",6,"Netherlands","NL",2015-12-07,2015,2016-03-08,2016,"TRIS:2015:0683:NL:C:EC",34,"Commission","EC"
9265,"TRIS:2015:0688:UK:N",9,"United Kingdom","UK",2015-12-07,2015,2016-03-08,2016,"TRIS:2015:0688:UK:C:EC",34,"Commission","EC"
9266,"TRIS:2015:0689:AT:N",13,"Austria","AT",2015-12-09,2015,2016-03-10,2016,"TRIS:2015:0689:AT:C:IT",4,"Italy","IT"
9267,"TRIS:2015:0690:AT:N",13,"Austria","AT",2015-12-09,2015,2016-03-10,2016,"TRIS:2015:0690:AT:C:EC",34,"Commission","EC"
9268,"TRIS:2015:0696:ES:N",12,"Spain","ES",2015-12-11,2015,2016-03-14,2016,"TRIS:2015:0696:ES:C:EC",34,"Commission","EC"
9269,"TRIS:2015:0702:BE:N",1,"Belgium","BE",2015-12-15,2015,2016-03-16,2016,"TRIS:2015:0702:BE:C:EC",34,"Commission","EC"
9270,"TRIS:2015:0702:BE:N",1,"Belgium","BE",2015-12-15,2015,2016-03-16,2016,"TRIS:2015:0702:BE:C:IT",4,"Italy","IT"
9271,"TRIS:2015:0708:DE:N",3,"Germany","DE",2015-12-17,2015,2016-03-18,2016,"TRIS:2015:0708:DE:C:EC",34,"Commission","EC"
9272,"TRIS:2015:0717:LT:N",21,"Lithuania","LT",2015-12-21,2015,2016-03-22,2016,"TRIS:2015:0717:LT:C:EC",34,"Commission","EC"
9273,"TRIS:2015:0720:NL:N",6,"Netherlands","NL",2015-12-22,2015,2016-06-23,2016,"TRIS:2015:0720:NL:C:SE",15,"Sweden","SE"
9274,"TRIS:2015:0723:HU:N",19,"Hungary","HU",2015-12-22,2015,2016-03-23,2016,"TRIS:2015:0723:HU:C:EC",34,"Commission","EC"
9275,"TRIS:2015:0723:HU:N",19,"Hungary","HU",2015-12-22,2015,2016-03-23,2016,"TRIS:2015:0723:HU:C:IT",4,"Italy","IT"
9276,"TRIS:2015:9022:LI:N",30,"Liechtenstein","LI",2015-12-22,2015,2016-03-23,2016,"TRIS:2015:9022:LI:C:EC",34,"Commission","EC"
9277,"TRIS:2015:0726:PL:N",23,"Poland","PL",2015-12-29,2015,2016-03-30,2016,"TRIS:2015:0726:PL:C:EC",34,"Commission","EC"
9278,"TRIS:2015:0726:PL:N",23,"Poland","PL",2015-12-29,2015,2016-03-30,2016,"TRIS:2015:0726:PL:C:FR",2,"France","FR"
9279,"TRIS:2015:0727:CZ:N",17,"Czech Republic","CZ",2015-12-30,2015,2016-03-31,2016,"TRIS:2015:0727:CZ:C:EC",34,"Commission","EC"
9280,"TRIS:2016:0002:UK:N",9,"United Kingdom","UK",2016-01-04,2016,2016-04-05,2016,"TRIS:2016:0002:UK:C:EC",34,"Commission","EC"
9281,"TRIS:2016:0006:FR:N",2,"France","FR",2016-01-05,2016,2016-04-06,2016,"TRIS:2016:0006:FR:C:DE",3,"Germany","DE"
9282,"TRIS:2016:9001:IS:N",29,"Iceland","IS",2016-01-05,2016,2016-04-06,2016,"TRIS:2016:9001:IS:C:EC",34,"Commission","EC"
9283,"TRIS:2016:0007:LU:N",5,"Luxembourg","LU",2016-01-06,2016,2016-04-07,2016,"TRIS:2016:0007:LU:C:AT",13,"Austria","AT"
9284,"TRIS:2016:0007:LU:N",5,"Luxembourg","LU",2016-01-06,2016,2016-04-07,2016,"TRIS:2016:0007:LU:C:DE",3,"Germany","DE"
9285,"TRIS:2016:0007:LU:N",5,"Luxembourg","LU",2016-01-06,2016,2016-04-07,2016,"TRIS:2016:0007:LU:C:EC",34,"Commission","EC"
9286,"TRIS:2016:0018:BE:N",1,"Belgium","BE",2016-01-13,2016,2016-04-14,2016,"TRIS:2016:0018:BE:C:EC",34,"Commission","EC"
9287,"TRIS:2016:0019:DK:N",7,"Denmark","DK",2016-01-13,2016,2016-04-14,2016,"TRIS:2016:0019:DK:C:EC",34,"Commission","EC"
9288,"TRIS:2016:0024:CZ:N",17,"Czech Republic","CZ",2016-01-14,2016,2016-04-15,2016,"TRIS:2016:0024:CZ:C:EC",34,"Commission","EC"
9289,"TRIS:2016:0026:FI:N",14,"Finland","FI",2016-01-15,2016,2016-07-18,2016,"TRIS:2016:0026:FI:C:AT",13,"Austria","AT"
9290,"TRIS:2016:0027:DE:N",3,"Germany","DE",2016-01-15,2016,2016-07-18,2016,"TRIS:2016:0027:DE:C:HU",19,"Hungary","HU"
9291,"TRIS:2016:0028:DE:N",3,"Germany","DE",2016-01-18,2016,2016-04-19,2016,"TRIS:2016:0028:DE:C:AT",13,"Austria","AT"
9292,"TRIS:2016:0028:DE:N",3,"Germany","DE",2016-01-18,2016,2016-04-19,2016,"TRIS:2016:0028:DE:C:EC",34,"Commission","EC"
